index,cik,ticker,name
3909,703604,LAWS,LAWSON PRODUCTS INC/NEW/DE/
3910,1400810,HCI,"HCI Group, Inc."
3911,1781115,ALUS,Alussa Energy Acquisition Corp.
3912,59255,VHI,VALHI INC /DE/
3913,1383082,DBA,INVESCO DB AGRICULTURE FUND
3914,1031316,FSP,FRANKLIN STREET PROPERTIES CORP /MA/
3915,1259708,FRA,"BLACKROCK FLOATING RATE INCOME STRATEGIES FUND, INC."
3916,761238,RADA,RADA ELECTRONIC INDUSTRIES LTD
3917,717538,AROW,ARROW FINANCIAL CORP
3918,1453687,SELB,SELECTA BIOSCIENCES INC
3919,1471420,STK,"Columbia Seligman Premium Technology Growth Fund, Inc."
3920,1633336,CCAP,"Crescent Capital BDC, Inc."
3921,924822,MLR,MILLER INDUSTRIES INC /TN/
3922,1341141,CTT,"CatchMark Timber Trust, Inc."
3923,1169445,CPSI,COMPUTER PROGRAMS & SYSTEMS INC
3924,1718405,HYMC,HYCROFT MINING HOLDING CORP
3925,1042729,MBWM,MERCANTILE BANK CORP
3926,1815302,YAC,Yucaipa Acquisition Corp
3927,1753706,FREE,"Whole Earth Brands, Inc."
3928,1137391,BFZ,BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST
3929,1051627,AXTI,AXT INC
3930,1228509,EHI,WESTERN ASSET GLOBAL HIGH INCOME FUND INC.
3931,1267813,MRNS,MARINUS PHARMACEUTICALS INC
3932,1823608,AMAL,Amalgamated Financial Corp.
3933,1138723,ARAY,ACCURAY INC
3934,1096056,LXFR,LUXFER HOLDINGS PLC
3935,1514705,SXC,"SunCoke Energy, Inc."
3936,1074769,NAN,NUVEEN NEW YORK QUALITY MUNICIPAL INCOME FUND
3937,1787803,WNW,Wunong Net Technology Co Ltd
3938,1050743,PGC,PEAPACK GLADSTONE FINANCIAL CORP
3939,1814215,TWND,Tailwind Acquisition Corp.
3940,1538716,OPRT,Oportun Financial Corp
3941,899751,TWI,TITAN INTERNATIONAL INC
3942,1705682,VNTR,Venator Materials PLC
3943,46129,AMOT,ALLIED MOTION TECHNOLOGIES INC
3944,1430725,GSL,"Global Ship Lease, Inc."
3945,1519177,SOLS,SOLLENSYS CORP.
3946,1718108,SURF,"Surface Oncology, Inc."
3947,1509589,BCEI,"Bonanza Creek Energy, Inc."
3948,1816261,ENPC,Executive Network Partnering Corp
3949,933267,IRS,IRSA INVESTMENTS & REPRESENTATIONS INC
3950,1080720,GUT,GABELLI UTILITY TRUST
3951,1812173,DEH,D8 Holdings Corp.
3952,1772253,FLNG,Flex LNG Ltd.
3953,1827075,DGNS,Dragoneer Growth Opportunities Corp. II
3954,771266,KOPN,KOPIN CORP
3955,1504379,CSTE,Caesarstone Ltd.
3956,1690585,MGTA,"Magenta Therapeutics, Inc."
3957,903419,ALRS,ALERUS FINANCIAL CORP
3958,1679049,INSW,"International Seaways, Inc."
3959,1518621,ORC,"Orchid Island Capital, Inc."
3960,1651625,ACIU,AC Immune SA
3961,1053988,MUJ,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC."
3962,1559053,PRTA,PROTHENA CORP PUBLIC LTD CO
3963,1487952,VPG,"Vishay Precision Group, Inc."
3964,1819574,STIC,Northern Star Acquisition Corp.
3965,1337117,ITRN,Ituran Location & Control Ltd.
3966,890393,MIY,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC."
3967,1020710,DXPE,DXP ENTERPRISES INC
3968,1645460,CUE,"Cue Biopharma, Inc."
3969,1824920,DMYI,"dMY Technology Group, Inc. III"
3970,1504678,LOOP,"Loop Industries, Inc."
3971,1764791,ORPH,Orphazyme A/S
3972,710752,SBR,SABINE ROYALTY TRUST
3973,1460329,FLNT,"Fluent, Inc."
3974,1314052,AVXL,ANAVEX LIFE SCIENCES CORP.
3975,1722606,MTA,Metalla Royalty & Streaming Ltd.
3976,1038186,MHN,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC."
3977,826735,MIN,MFS INTERMEDIATE INCOME TRUST
3978,1722438,CAP,Capitol Investment Corp. V
3979,1109242,HAFC,HANMI FINANCIAL CORP
3980,903571,GSS,GOLDEN STAR RESOURCES LTD.
3981,1071993,MCF,CONTANGO OIL & GAS CO
3982,100726,UFI,UNIFI INC
3983,1464343,ATLC,Atlanticus Holdings Corp
3984,1172358,DMLP,"DORCHESTER MINERALS, L.P."
3985,1566044,VYNE,VYNE Therapeutics Inc.
3986,1419041,FBRX,"Forte Biosciences, Inc."
3987,1201792,APEI,AMERICAN PUBLIC EDUCATION INC
3988,1682325,GTYH,GTY Technology Holdings Inc.
3989,1653247,WTRH,Waitr Holdings Inc.
3990,846676,AEF,"ABERDEEN EMERGING MARKETS EQUITY INCOME FUND, INC."
3991,918251,MPAA,MOTORCAR PARTS AMERICA INC
3992,1732409,BCHG,Grayscale Bitcoin Cash Trust (BCH)
3993,895051,CASI,"CASI Pharmaceuticals, Inc."
3994,1504619,PFLT,PennantPark Floating Rate Capital Ltd.
3995,1479419,KALA,"Kala Pharmaceuticals, Inc."
3996,1687065,WUYI,"China WuYi Mountain, Ltd."
3997,1805651,ACND,Ascendant Digital Acquisition Corp.
3998,96869,TRC,TEJON RANCH CO
3999,1798562,SOAC,Sustainable Opportunities Acquisition Corp.
4000,1082038,DRRX,DURECT CORP
4001,1534992,FRGI,"Fiesta Restaurant Group, Inc."
4002,1723069,TLSA,Tiziana Life Sciences plc
4003,1162461,CUTR,CUTERA INC
4004,1697500,SOI,"Solaris Oilfield Infrastructure, Inc."
4005,1819175,PIAI,Prime Impact Acquisition I
4006,1230869,ASA,ASA Gold & Precious Metals Ltd
4007,25475,CRD-A,CRAWFORD & CO
4008,1053706,CRAI,"CRA INTERNATIONAL, INC."
4009,1785173,ETNB,"89bio, Inc."
4010,1620737,OGI,ORGANIGRAM HOLDINGS INC.
4011,10254,ESTE,EARTHSTONE ENERGY INC
4012,1580345,TPVG,TriplePoint Venture Growth BDC Corp.
4013,891166,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC."
4014,1572621,AENZ,AENZA S.A.A.
4015,1729173,UXIN,Uxin Ltd
4016,1624322,BFST,"Business First Bancshares, Inc."
4017,1567345,HMTV,"HEMISPHERE MEDIA GROUP, INC."
4018,1057379,HCKT,"HACKETT GROUP, INC."
4019,1829042,HMCO,HumanCo Acquisition Corp.
4020,39311,IBCP,INDEPENDENT BANK CORP /MI/
4021,1824846,HCAR,Healthcare Services Acquisition Corp
4022,1213037,CRDF,"Cardiff Oncology, Inc."
4023,1593222,CIO,"City Office REIT, Inc."
4024,1821742,XPOA,"DPCM Capital, Inc."
4025,712770,OLP,ONE LIBERTY PROPERTIES INC
4026,844059,FRPH,"FRP HOLDINGS, INC."
4027,1466026,MSBI,"Midland States Bancorp, Inc."
4028,1606745,LTRPA,"Liberty TripAdvisor Holdings, Inc."
4029,1780312,NPA,New Providence Acquisition Corp.
4030,1162027,AFB,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND
4031,1753539,SFTW,Osprey Technology Acquisition Corp.
4032,1821018,IACA,ION Acquisition Corp 1 Ltd.
4033,1649744,DLTH,DULUTH HOLDINGS INC.
4034,1536674,NSRPF,Novo Resources Corp.
4035,1171759,RRGB,RED ROBIN GOURMET BURGERS INC
4036,775215,HBT,"HBT Financial, Inc."
4037,1721386,LSEA,Landsea Homes Corp
4038,1402479,MDVL,"MedAvail Holdings, Inc."
4039,826675,DX,DYNEX CAPITAL INC
4040,1412665,MOFG,"MidWestOne Financial Group, Inc."
4041,1469392,NEV,Nuveen Enhanced Municipal Value Fund
4042,1012477,AVDL,AVADEL PHARMACEUTICALS PLC
4043,1828318,RSVA,Rodgers Silicon Valley Acquisition Corp
4044,1784168,FIII,Forum Merger III Corp
4045,1657312,VRNA,Verona Pharma plc
4046,1534126,GLOG,GasLog Ltd.
4047,1820727,MUDS,Mudrick Capital Acquisition Corp. II
4048,1697851,REKR,"Rekor Systems, Inc."
4049,740663,FLIC,FIRST OF LONG ISLAND CORP
4050,836412,ZTR,Virtus Total Return Fund Inc.
4051,1388141,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc."
4052,1576169,BNFT,"Benefitfocus, Inc."
4053,1181506,PMX,PIMCO MUNICIPAL INCOME FUND III
4054,791908,XOMA,XOMA Corp
4055,946394,ELLO,Ellomay Capital Ltd.
4056,1420720,IBIO,"iBio, Inc."
4057,1285550,CLPT,"ClearPoint Neuro, Inc."
4058,866028,PLM,POLYMET MINING CORP
4059,1680873,HFFG,HF Foods Group Inc.
4060,1692415,CODX,"Co-Diagnostics, Inc."
4061,1369568,CPRX,"CATALYST PHARMACEUTICALS, INC."
4062,1421182,VRS,Verso Corp
4063,1002590,SGU,"STAR GROUP, L.P."
4064,1103021,BDSI,BIODELIVERY SCIENCES INTERNATIONAL INC
4065,800457,DGICA,DONEGAL GROUP INC
4066,844790,PMM,PUTNAM MANAGED MUNICIPAL INCOME TRUST
4067,1737339,JG,Aurora Mobile Ltd
4068,1498068,ARA,"American Renal Associates Holdings, Inc."
4069,1831236,BTNB,Bridgetown 2 Holdings Ltd
4070,98222,TDW,TIDEWATER INC
4071,1707178,CPLG,CorePoint Lodging Inc.
4072,727273,CDZI,CADIZ INC
4073,1181187,BYM,BLACKROCK MUNICIPAL INCOME QUALITY TRUST
4074,1826889,FRX,Forest Road Acquisition Corp.
4075,1494904,GBLI,"Global Indemnity Group, LLC"
4076,1189740,HPF,JOHN HANCOCK PREFERRED INCOME FUND II
4077,1495240,LAND,GLADSTONE LAND Corp
4078,1064728,BTU,PEABODY ENERGY CORP
4079,1600847,GMDA,Gamida Cell Ltd.
4080,1308927,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund
4081,1819994,VACQ,Vector Acquisition Corp
4082,1756908,NRGX,PIMCO Energy & Tactical Credit Opportunities Fund
4083,77159,PVAC,PENN VIRGINIA CORP
4084,1580095,BKRP,Black Rock Petroleum Co
4085,1802749,GIK,"GigCapital3, Inc."
4086,749660,ICAD,ICAD INC
4087,1281926,ETO,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund
4088,832327,BKT,"BLACKROCK INCOME TRUST, INC."
4089,882361,APTO,Aptose Biosciences Inc.
4090,1815805,BSN,Broadstone Acquisition Corp.
4091,1705843,CLXT,"Calyxt, Inc."
4092,1822791,CLNN,Clene Inc.
4093,1227857,NCZ,AllianzGI Convertible & Income Fund II
4094,1606268,SPKE,"Spark Energy, Inc."
4095,1042074,CBAY,"CymaBay Therapeutics, Inc."
4096,1820302,VIH,VPC Impact Acquisition Holdings
4097,1108967,OEG,"Orbital Energy Group, Inc."
4098,1262104,MEIP,"MEI Pharma, Inc."
4099,1615026,JPDYY,Japan Display Inc./ADR
4100,1789832,HESM,Hess Midstream LP
4101,1730463,AUTL,Autolus Therapeutics plc
4102,851170,MCR,MFS CHARTER INCOME TRUST
4103,859070,FCBC,FIRST COMMUNITY BANKSHARES INC /VA/
4104,1557340,OPTI,"Optec International, Inc."
4105,855887,DSM,"BNY MELLON STRATEGIC MUNICIPAL BOND FUND, INC."
4106,1378453,TA,TravelCenters of America Inc. /MD/
4107,1713863,RFL,"Rafael Holdings, Inc."
4108,862831,FISI,FINANCIAL INSTITUTIONS INC
4109,1341317,BWB,Bridgewater Bancshares Inc
4110,1529377,ACRE,Ares Commercial Real Estate Corp
4111,1084765,RGP,RESOURCES CONNECTION INC
4112,726601,CCBG,CAPITAL CITY BANK GROUP INC
4113,1350869,GLO,Clough Global Opportunities Fund
4114,915778,DSPG,DSP GROUP INC /DE/
4115,1650696,LSF,"Laird Superfood, Inc."
4116,709337,FMNB,FARMERS NATIONAL BANC CORP /OH/
4117,8063,ATRO,ASTRONICS CORP
4118,1378624,CBMG,"Cellular Biomedicine Group, Inc."
4119,1580063,PROG,"PROGENITY, INC."
4120,1646576,RTTO,Rito Group Corp.
4121,102752,VSEC,VSE CORP
4122,1753886,STON,Stonemor Inc.
4123,878518,TGB,TASEKO MINES LTD
4124,1164771,NAK,NORTHERN DYNASTY MINERALS LTD
4125,1794338,IGIC,International General Insurance Holdings Ltd.
4126,1289213,JRO,Nuveen Floating Rate Income Opportunity Fund
4127,1750264,PUYI,"PUYI, INC."
4128,1058867,GNTY,GUARANTY BANCSHARES INC /TX/
4129,1429560,TRVN,TREVENA INC
4130,863110,ARTNA,ARTESIAN RESOURCES CORP
4131,835333,OIA,Invesco Municipal Income Opportunities Trust
4132,1005731,IDT,IDT CORP
4133,95574,SGC,"SUPERIOR GROUP OF COMPANIES, INC."
4134,1709682,NSCO,"NESCO HOLDINGS, INC."
4135,1244183,PFL,PIMCO INCOME STRATEGY FUND
4136,730255,CAMP,CalAmp Corp.
4137,1794621,CCAC,CITIC Capital Acquisition Corp.
4138,809173,MMT,MFS MULTIMARKET INCOME TRUST
4139,1747068,MCBS,"MetroCity Bankshares, Inc."
4140,736012,INTZ,INTRUSION INC
4141,1579597,ITEGY,ITE Group plc/ADR
4142,923571,USX,US XPRESS ENTERPRISES INC
4143,1539337,JRI,Nuveen Real Asset Income & Growth Fund
4144,1140392,PMF,PIMCO MUNICIPAL INCOME FUND
4145,1716583,DCRB,Decarbonization Plus Acquisition Corp
4146,1094324,SIFY,SIFY TECHNOLOGIES LTD
4147,1461755,ACBI,"Atlantic Capital Bancshares, Inc."
4148,1023024,ANIP,ANI PHARMACEUTICALS INC
4149,909112,TEI,TEMPLETON EMERGING MARKETS INCOME FUND
4150,1119769,CRNT,CERAGON NETWORKS LTD
4151,1438848,GMHLY,GAM Holding AG
4152,1760717,SCPL,SciPlay Corp
4153,862651,INVU,"Investview, Inc."
4154,76282,PKOH,PARK OHIO HOLDINGS CORP
4155,1820144,TINV,Tiga Acquisition Corp.
4156,1515816,PLYM,Plymouth Industrial REIT Inc.
4157,320340,INS,INTELLIGENT SYSTEMS CORP
4158,46207,HAWEL,HAWAIIAN ELECTRIC CO INC
4159,1585583,TACO,"Del Taco Restaurants, Inc."
4160,1077688,HOFT,HOOKER FURNITURE CORP
4161,1771226,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc."
4162,891290,RFI,COHEN & STEERS TOTAL RETURN REALTY FUND INC
4163,1719489,KLR,"Kaleyra, Inc."
4164,1763731,RPLA,Replay Acquisition Corp.
4165,1434728,GWRS,"Global Water Resources, Inc."
4166,1726173,BH,Biglari Holdings Inc.
4167,1334933,UEC,URANIUM ENERGY CORP
4168,1579823,NBEV,"NewAge, Inc."
4169,1818644,CFAC,CF Finance Acquisition Corp. III
4170,1547459,NGVC,"Natural Grocers by Vitamin Cottage, Inc."
4171,1642380,OCX,OncoCyte Corp
4172,1681206,NODK,"NI Holdings, Inc."
4173,1176194,BLE,BLACKROCK MUNICIPAL INCOME TRUST II
4174,1752474,KLDI,KLDiscovery Inc.
4175,1720161,CTRM,Castor Maritime Inc.
4176,1037390,INDT,"INDUS REALTY TRUST, INC."
4177,1643988,LPTV,"Loop Media, Inc."
4178,1056285,KIRK,"KIRKLAND'S, INC"
4179,1275158,NDLS,NOODLES & Co
4180,1805087,CPSR,CAPSTAR SPECIAL PURPOSE ACQUISITION CORP.
4181,786035,ASG,LIBERTY ALL STAR GROWTH FUND INC.
4182,1538263,HTBI,"HomeTrust Bancshares, Inc."
4183,1481832,APTS,PREFERRED APARTMENT COMMUNITIES INC
4184,1733413,TFFP,"TFF Pharmaceuticals, Inc."
4185,716643,RGS,REGIS CORP
4186,1337013,INFU,"InfuSystem Holdings, Inc"
4187,1777835,FTIV,FinTech Acquisition Corp. IV
4188,1805012,VTRU,Vitru Ltd
4189,844172,MEN,"BLACKROCK MUNIENHANCED FUND, INC."
4190,216851,PEO,"ADAMS NATURAL RESOURCES FUND, INC."
4191,1824577,CTAC,Cerberus Telecom Acquisition Corp.
4192,1504461,NGL,NGL Energy Partners LP
4193,1286973,USAS,Americas Gold & Silver Corp
4194,1791278,BLCT,BlueCity Holdings Ltd
4195,1615905,JGH,Nuveen Global High Income Fund
4196,1375340,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc."
4197,1729149,VMD,"VIEMED HEALTHCARE, INC."
4198,1058811,IMMR,IMMERSION CORP
4199,1101680,DZSI,DZS INC.
4200,1383414,PNNT,PENNANTPARK INVESTMENT CORP
4201,884216,MYJ,"BLACKROCK MUNIYIELD NEW JERSEY FUND, INC."
4202,1288403,WTI,W&T OFFSHORE INC
4203,1526119,VSTM,"Verastem, Inc."
4204,876343,LCTX,"Lineage Cell Therapeutics, Inc."
4205,1301787,BXC,BlueLinx Holdings Inc.
4206,1071236,RRBI,RED RIVER BANCSHARES INC
4207,1680581,FULC,"Fulcrum Therapeutics, Inc."
4208,736772,CCNE,CNB FINANCIAL CORP/PA
4209,1280776,IMUX,"IMMUNIC, INC."
4210,1066194,EGAN,EGAIN Corp
4211,1762359,ACRDF,"Acreage Holdings, Inc."
4212,914156,UFPT,UFP TECHNOLOGIES INC
4213,935419,RICK,"RCI HOSPITALITY HOLDINGS, INC."
4214,1452857,SPLP,STEEL PARTNERS HOLDINGS L.P.
4215,1636282,AGLE,"Aeglea BioTherapeutics, Inc."
4216,1377630,NCMI,"National CineMedia, Inc."
4217,1613170,ITMR,Itamar Medical Ltd.
4218,1604174,ECC,Eagle Point Credit Co Inc.
4219,1771279,WSG,Wanda Sports Group Co Ltd
4220,52485,IPLDP,INTERSTATE POWER & LIGHT CO
4221,1172631,SUNW,"Sunworks, Inc."
4222,88948,SENEA,Seneca Foods Corp
4223,1419945,TNK,TEEKAY TANKERS LTD.
4224,1651431,CMPI,"Checkmate Pharmaceuticals, Inc."
4225,886206,FC,FRANKLIN COVEY CO
4226,1595585,TCDA,"Tricida, Inc."
4227,1657803,INBT,Inbit Corp
4228,742112,IVC,INVACARE CORP
4229,1163668,SPFI,"SOUTH PLAINS FINANCIAL, INC."
4230,1227073,ERC,WELLS FARGO MULTI-SECTOR INCOME FUND
4231,1121484,OIS,"OIL STATES INTERNATIONAL, INC"
4232,1621832,AQMS,"Aqua Metals, Inc."
4233,80420,POWL,POWELL INDUSTRIES INC
4234,1598599,IPHA,Innate Pharma SA
4235,1347858,XXII,"22nd Century Group, Inc."
4236,1140411,PCQ,PIMCO CALIFORNIA MUNICIPAL INCOME FUND
4237,1823766,RICE,Rice Acquisition Corp.
4238,1553846,RDHL,RedHill Biopharma Ltd.
4239,1636289,ACV,AllianzGI Diversified Income & Convertible Fund
4240,91847,SOR,SOURCE CAPITAL INC /DE/
4241,1300050,GPL,GREAT PANTHER MINING Ltd
4242,1141103,CCRN,CROSS COUNTRY HEALTHCARE INC
4243,1679063,CSSE,"Chicken Soup for the Soul Entertainment, Inc."
4244,1321741,GAIN,GLADSTONE INVESTMENT CORPORATION\DE
4245,17313,CSWC,CAPITAL SOUTHWEST CORP
4246,1828105,RTPZ,Reinvent Technology Partners Z
4247,1463361,UBX,"Unity Biotechnology, Inc."
4248,1291334,FFA,FIRST TRUST ENHANCED EQUITY INCOME FUND
4249,1436208,LEGH,Legacy Housing Corp
4250,1497186,HYI,Western Asset High Yield Defined Opportunity Fund Inc.
4251,1289340,STXS,"Stereotaxis, Inc."
4252,1166928,WTBA,WEST BANCORPORATION INC
4253,1596856,LEJU,Leju Holdings Ltd
4254,1175535,WSR,Whitestone REIT
4255,1720420,IBEX,IBEX Ltd
4256,1010559,ESKYF,ESKAY MINING CORP
4257,1606440,RBNC,"Reliant Bancorp, Inc."
4258,1822928,EMPW,Empower Ltd.
4259,1778982,HUIZ,Huize Holding Ltd
4260,1760542,HOOK,HOOKIPA Pharma Inc.
4261,1534675,TGLS,Tecnoglass Inc.
4262,80035,PLPC,PREFORMED LINE PRODUCTS CO
4263,1476034,MCB,Metropolitan Bank Holding Corp.
4264,1631761,YRD,Yiren Digital Ltd.
4265,1411906,AMPE,"Ampio Pharmaceuticals, Inc."
4266,1705402,AGMH,"AGM GROUP HOLDINGS, INC."
4267,275053,NATR,NATURES SUNSHINE PRODUCTS INC
4268,1762239,KAVL,"Kaival Brands Innovations Group, Inc."
4269,1819516,ASPL,Aspirational Consumer Lifestyle Corp.
4270,1649752,NMGRF,Nouveau Monde Mining Enterprises Inc.
4271,1227500,EQBK,EQUITY BANCSHARES INC
4272,1326200,GNK,GENCO SHIPPING & TRADING LTD
4273,1707919,NAKD,NAKED BRAND GROUP Ltd
4274,1585608,JAGX,"Jaguar Health, Inc."
4275,1809353,HPX,HPX Corp.
4276,1031029,SRT,"StarTek, Inc."
4277,1015383,POWW,"AMMO, INC."
4278,897424,NMY,NUVEEN MARYLAND QUALITY MUNICIPAL INCOME FUND
4279,1006840,TXCB,"Cang Bao Tian Xia International Art Trade Center, Inc."
4280,1591670,FPI,Farmland Partners Inc.
4281,1130144,BSRR,SIERRA BANCORP
4282,1661059,NXTC,"NextCure, Inc."
4283,1820931,OACB,Oaktree Acquisition Corp. II
4284,65172,MSB,MESABI TRUST
4285,1687081,FIV,FIRST TRUST SENIOR FLOATING RATE 2022 TARGET TERM FUND
4286,1305253,EIGR,"Eiger BioPharmaceuticals, Inc."
4287,1447028,ABUS,Arbutus Biopharma Corp
4288,1819510,ASAQ,Atlantic Avenue Acquisition Corp
4289,866273,MTRX,MATRIX SERVICE CO
4290,895464,YBGJ,Yubo International Biotech Ltd
4291,1538789,JE,Just Energy Group Inc.
4292,1438644,DL,China Distance Education Holdings LTD
4293,1519401,RM,Regional Management Corp.
4294,1814824,KSMT,Kismet Acquisition One Corp
4295,743367,BHB,BAR HARBOR BANKSHARES
4296,1510593,XNET,Xunlei Ltd
4297,318833,TISI,TEAM INC
4298,1705873,BRY,Berry Corp (bry)
4299,1642453,DSKE,"Daseke, Inc."
4300,1602813,FRTG,FRONTERA GROUP INC.
4301,1676479,CSTR,"CapStar Financial Holdings, Inc."
4302,1483510,EXPR,"EXPRESS, INC."
4303,1723648,CRSA,Crescent Acquisition Corp
4304,1421461,IPI,"Intrepid Potash, Inc."
4305,814585,MBI,MBIA INC
4306,1492674,TTOO,"T2 Biosystems, Inc."
4307,897269,MVT,"BLACKROCK MUNIVEST FUND II, INC."
4308,1239819,LUNA,LUNA INNOVATIONS INC
4309,1646188,ONDS,Ondas Holdings Inc.
4310,1735184,RVI,Retail Value Inc.
4311,1454741,EOT,Eaton Vance National Municipal Opportunities Trust
4312,1598674,CSPR,Casper Sleep Inc.
4313,1260990,ONCT,"Oncternal Therapeutics, Inc."
4314,845379,CHN,CHINA FUND INC
4315,1729997,GDLC,Grayscale Digital Large Cap Fund LLC
4316,1498612,PSF,"Cohen & Steers Select Preferred & Income Fund, Inc."
4317,1018399,EBTC,ENTERPRISE BANCORP INC /MA/
4318,1499422,RBB,RBB Bancorp
4319,1632275,CATN,CAT9 Group Inc.
4320,1703956,BBCP,"Concrete Pumping Holdings, Inc."
4321,809248,TAST,"CARROLS RESTAURANT GROUP, INC."
4322,887394,MQT,"BLACKROCK MUNIYIELD QUALITY FUND II, INC."
4323,1769116,VIAO,VIA optronics AG
4324,1095052,PLG,PLATINUM GROUP METALS LTD
4325,882152,MYC,"BLACKROCK MUNIYIELD CALIFORNIA FUND, INC."
4326,1800315,GLTO,"Galecto, Inc."
4327,1513363,FDUS,FIDUS INVESTMENT Corp
4328,1327688,OOMA,OOMA INC
4329,1567529,KMDA,KAMADA LTD
4330,809708,EMF,TEMPLETON EMERGING MARKETS FUND
4331,1660334,VRCA,Verrica Pharmaceuticals Inc.
4332,1429260,FBIO,"Fortress Biotech, Inc."
4333,1310709,GPM,Guggenheim Enhanced Equity Income Fund
4334,706698,UTMD,UTAH MEDICAL PRODUCTS INC
4335,1579910,RESN,Resonant Inc
4336,1712178,REDU,RISE Education Cayman Ltd
4337,1813658,ACEV,ACE Convergence Acquisition Corp.
4338,1368365,MARK,"REMARK HOLDINGS, INC."
4339,858706,GF,NEW GERMANY FUND INC
4340,1499453,STXB,"Spirit of Texas Bancshares, Inc."
4341,1227636,STIM,"Neuronetics, Inc."
4342,1634117,BNED,"Barnes & Noble Education, Inc."
4343,719135,APYX,Apyx Medical Corp
4344,357294,HOV,HOVNANIAN ENTERPRISES INC
4345,1282850,FCT,FIRST TRUST SENIOR FLOATING RATE INCOME FUND II
4346,741516,AMNB,AMERICAN NATIONAL BANKSHARES INC.
4347,1156388,BGFV,BIG 5 SPORTING GOODS Corp
4348,1497649,GSTX,Graphene & Solar Technologies Ltd
4349,103595,VLGEA,VILLAGE SUPER MARKET INC
4350,57725,LCI,LANNETT CO INC
4351,810958,CZNC,CITIZENS & NORTHERN CORP
4352,724910,NVEC,NVE CORP /NEW/
4353,1090009,SFST,SOUTHERN FIRST BANCSHARES INC
4354,916793,SILC,SILICOM LTD.
4355,1005286,LNDC,LANDEC CORP CA
4356,1543418,TMQ,Trilogy Metals Inc.
4357,1822966,SV,SPRING VALLEY ACQUISITION CORP.
4358,1794717,SCVX,SCVX Corp.
4359,1769484,BIOX,Bioceres Crop Solutions Corp.
4360,1562463,INBK,First Internet Bancorp
4361,1816581,CLA,Colonnade Acquisition Corp.
4362,1759138,CABA,"Cabaletta Bio, Inc."
4363,1709626,NCNA,NuCana plc
4364,1409375,OESX,"ORION ENERGY SYSTEMS, INC."
4365,916183,RCS,"PIMCO STRATEGIC INCOME FUND, INC"
4366,895528,VPV,Invesco Pennsylvania Value Municipal Income Trust
4367,1551986,NMTR,"9 METERS BIOPHARMA, INC."
4368,1597835,CMCM,Cheetah Mobile Inc.
4369,878198,NUM,NUVEEN MICHIGAN QUALITY MUNICIPAL INCOME FUND
4370,1630805,BW,"Babcock & Wilcox Enterprises, Inc."
4371,1038773,SMBK,SMARTFINANCIAL INC.
4372,1643194,DDLX,"DD's Deluxe Rod Holder, Inc."
4373,1521404,BGH,BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND
4374,1071899,MUE,"BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC."
4375,1599489,VRTV,Veritiv Corp
4376,33488,ESCA,ESCALADE INC
4377,1437424,POETF,POET TECHNOLOGIES INC.
4378,23426,CNLHN,CONNECTICUT LIGHT & POWER CO
4379,1178711,PRTK,"Paratek Pharmaceuticals, Inc."
4380,1823144,DBDR,Roman DBDR Tech Acquisition Corp.
4381,357173,OSBC,OLD SECOND BANCORP INC
4382,709283,QMCO,QUANTUM CORP /DE/
4383,1063344,HT,HERSHA HOSPITALITY TRUST
4384,24090,CIA,"CITIZENS, INC."
4385,818851,NCA,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND INC
4386,1491419,LIVX,"LiveXLive Media, Inc."
4387,1498148,AITX,Artificial Intelligence Technology Solutions Inc.
4388,1515940,KIO,KKR Income Opportunities Fund
4389,1816017,NSH,"NavSight Holdings, Inc."
4390,1509470,SSSS,SURO CAPITAL CORP.
4391,1254370,WIA,WESTERN ASSET INFLATION-LINKED INCOME FUND
4392,798287,PTSI,PAM TRANSPORTATION SERVICES INC
4393,1710366,CEIX,CONSOL Energy Inc.
4394,1143513,GLAD,GLADSTONE CAPITAL CORP
4395,1615346,LMRK,Landmark Infrastructure Partners LP
4396,1816708,SBG,Sandbridge Acquisition Corp
4397,1523836,LITB,"LightInTheBox Holding Co., Ltd."
4398,916618,IIF,"MORGAN STANLEY INDIA INVESTMENT FUND, INC."
4399,1001385,NWPX,NORTHWEST PIPE CO
4400,1285786,EMX,EMX Royalty Corp
4401,1411685,VTGN,"VistaGen Therapeutics, Inc."
4402,1568385,BMTM,"Bright Mountain Media, Inc."
4403,1759824,ALTG,ALTA EQUIPMENT GROUP INC.
4404,1407298,FLY,Fly Leasing Ltd
4405,1511198,FBNK,"First Connecticut Bancorp, Inc."
4406,1386570,CDXC,ChromaDex Corp.
4407,1576914,MIXT,MiX Telematics Ltd
